Sport,TotPkts,TotBytes,SrcPkts,DstPkts,SrcBytes,service,flag,protocol_type,count,srv_count,dst_host_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_bytes,class
51127,20,1276,10,10,644,domain_u,SF,udp,1,1,17,0.76,0.12,0,0
51128,20,1276,10,10,644,urp_i,SF,icmp,23,7,255,0.11,0.01,0,0
51129,20,1276,10,10,644,private,REJ,tcp,404,1,255,0,0.52,0,1
51130,20,1276,10,10,644,http,SF,tcp,6,20,33,1,0,672,0
51131,20,1276,10,10,644,http,SF,tcp,11,11,191,1,0,2531,0
51135,18,1152,10,8,644,http,SF,tcp,5,5,255,1,0,370,0
51132,18,1152,10,8,644,imap4,S0,tcp,283,13,255,0.05,0.06,0,1
51133,18,1152,10,8,644,http,SF,tcp,17,17,154,1,0,24786,0
51134,18,1152,10,8,644,http,SF,tcp,1,1,36,1,0,876,0
51136,18,1152,10,8,644,efs,S0,tcp,28,8,255,0.03,0.07,0,1
51137,18,1152,10,8,644,nntp,S0,tcp,288,25,255,0.1,0.05,0,1
51138,18,1152,10,8,644,smtp,SF,tcp,1,1,181,0.96,0.01,327,0
51139,18,1152,10,8,644,private,S0,tcp,103,5,255,0.06,0.06,0,1
51141,20,1276,10,10,644,other,SF,udp,1,1,255,0,0.62,105,0
51142,20,1276,10,10,644,private,S0,tcp,266,18,255,0.08,0.07,0,1
51140,20,1276,10,10,644,domain_u,SF,udp,256,260,255,0.86,0.01,69,0
51143,20,1276,10,10,644,private,S0,tcp,271,10,255,0.11,0.07,0,1
51144,20,1276,10,10,644,domain_u,SF,udp,66,147,255,0.92,0.01,128,0
51145,20,1276,10,10,644,http,SF,tcp,2,2,243,1,0,3376,0
51146,20,1276,10,10,644,http,SF,tcp,1,1,255,1,0,11744,0
51147,20,1276,10,10,644,http,SF,tcp,2,2,2,1,0,324,0
51148,18,1152,10,8,644,ftp_data,SF,tcp,1,1,77,0.14,0.05,0,0
51149,18,1152,10,8,644,telnet,S0,tcp,14,5,255,0.18,0.04,0,1
51150,18,1152,10,8,644,private,S0,tcp,245,19,255,0.07,0.06,0,1
51151,18,1152,10,8,644,nnsp,S0,tcp,101,16,255,0.06,0.07,0,1
51153,18,1152,10,8,644,netbios_dgm,S0,tcp,249,3,255,0.01,0.05,0,1
51152,18,1152,10,8,644,eco_i,SF,icmp,8,1,255,0.02,0.01,0,0
51154,18,1152,10,8,644,http,SF,tcp,3,3,60,1,0,3058,0
51155,18,1152,10,8,644,http,SF,tcp,7,8,255,1,0,4062,0
51157,20,1276,10,10,644,gopher,RSTR,tcp,2,2,255,0.01,0.28,0,1
51158,20,1276,10,10,644,ftp_data,SF,tcp,1,1,16,0.44,0.19,0,0
51156,20,1276,10,10,644,http,SF,tcp,4,7,255,1,0,775,0
51159,20,1276,10,10,644,private,S0,tcp,146,17,255,0.05,0.06,0,1
51161,20,1276,10,10,644,private,REJ,tcp,243,7,255,0.03,0.08,0,1
51160,20,1276,10,10,644,ecr_i,SF,icmp,21,21,255,1,0,0,1
51162,20,1276,10,10,644,eco_i,SF,icmp,1,16,2,1,0,0,1
51163,20,1276,10,10,644,nntp,S0,tcp,99,9,255,0.02,0.07,0,1
51165,18,1152,10,8,644,eco_i,SF,icmp,1,16,2,1,0,0,1
51164,18,1152,10,8,644,private,S0,tcp,13,3,255,0.01,0.09,0,1
51167,18,1152,10,8,644,ftp_data,SF,tcp,2,2,114,0.52,0.03,0,0
51166,18,1152,10,8,644,http,SF,tcp,9,9,29,1,0,1292,0
51170,18,1152,10,8,644,domain_u,SF,udp,133,136,255,0.88,0.01,69,0
51169,18,1152,10,8,644,private,S0,tcp,135,21,255,0.08,0.04,0,1
51168,18,1152,10,8,644,ftp_data,SF,tcp,1,1,35,0.89,0.09,0,0
51171,18,1152,10,8,644,http,REJ,tcp,1,1,2,1,0,0,0
51172,20,1276,10,10,644,http,SF,tcp,7,7,255,1,0,278,0
51174,20,1276,10,10,644,http,SF,tcp,1,1,255,1,0,1380,0
51173,20,1276,10,10,644,http,SF,tcp,2,2,53,1,0,2705,0
51175,20,1276,10,10,644,smtp,SF,tcp,511,1,255,0.02,0.01,485,0
51176,20,1276,10,10,644,http,SF,tcp,5,5,23,1,0,583,0
51177,20,1276,10,10,644,http,S0,tcp,2,2,2,1,0,0,1
51178,20,1276,10,10,644,http,SF,tcp,3,3,63,1,0,1111,0
51179,20,1276,10,10,644,eco_i,SF,icmp,1,1,49,0.98,0.04,0,0
51181,18,1152,10,8,644,http,SF,tcp,3,3,255,1,0,1042,0
51180,18,1152,10,8,644,http,SF,tcp,15,19,255,1,0,7203,0
51182,18,1152,10,8,644,http,SF,tcp,1,1,1,1,0,14884,0
51183,18,1152,10,8,644,http,SF,tcp,9,9,255,1,0,3040,0
51185,18,1152,10,8,644,private,S0,tcp,119,10,255,0.02,0.06,0,1
51186,18,1152,10,8,644,domain_u,SF,udp,1,3,255,0.98,0.01,112,0
51184,18,1152,10,8,644,domain_u,SF,udp,205,205,255,0.98,0.01,132,0
51187,18,1152,10,8,644,http,SF,tcp,2,2,125,1,0,10366,0
51190,20,1276,10,10,644,smtp,SF,tcp,1,1,8,0.88,0.25,329,0
51188,20,1276,10,10,644,private,S0,tcp,143,13,255,0,0.08,0,1
51189,20,1276,10,10,644,http_443,S0,tcp,233,14,255,0.05,0.06,0,1
51191,20,1276,10,10,644,private,S0,tcp,146,17,255,0.03,0.06,0,1
51192,20,1276,10,10,644,other,SF,udp,427,427,255,1,0,4,0
51193,20,1276,10,10,644,finger,SF,tcp,1,1,131,0.05,0.03,273,0
51194,20,1276,10,10,644,private,S0,tcp,223,3,255,0.01,0.09,0,1
51195,20,1276,10,10,644,private,S0,tcp,132,7,255,0.04,0.07,0,1
51198,18,1152,10,8,644,http,S0,tcp,2,2,255,1,0,0,0
51197,18,1152,10,8,644,vmnet,S0,tcp,20,2,255,0.01,0.08,0,1
51200,18,1152,10,8,644,http,SF,tcp,3,4,255,1,0,500,0
51199,18,1152,10,8,644,http,SF,tcp,14,14,35,1,0,10541,0
51196,18,1152,10,8,644,http,SF,tcp,7,7,27,1,0,2333,0
51201,18,1152,10,8,644,ecr_i,SF,icmp,511,511,109,0.14,0.06,0,1
51203,18,1152,10,8,644,ctf,S0,tcp,123,14,255,0.05,0.07,0,1
51202,18,1152,10,8,644,ctf,S0,tcp,243,7,255,0.03,0.07,0,1
51204,20,1276,10,10,644,login,S0,tcp,73,2,255,0.01,0.06,0,1
51207,20,1276,10,10,644,klogin,REJ,tcp,138,18,255,0.07,0.07,0,1
51205,20,1276,10,10,644,private,S0,tcp,222,5,255,0.01,0.08,0,1
51206,20,1276,10,10,644,smtp,S0,tcp,102,22,255,0.02,0.05,0,1
51208,20,1276,10,10,644,ecr_i,SF,icmp,511,511,255,0.94,0.01,0,1
51209,20,1276,10,10,644,private,S0,tcp,93,16,255,0,0.07,0,1
51210,20,1276,10,10,644,telnet,SF,tcp,1,1,1,1,0,1609,0
51211,20,1276,10,10,644,http,SF,tcp,2,2,10,1,0,713,0
51212,18,1152,10,8,644,http,SF,tcp,14,25,164,1,0,1215,0
51213,18,1152,10,8,644,private,S0,tcp,182,12,255,0.01,0.07,0,1
51215,18,1152,10,8,644,domain_u,SF,udp,78,158,255,1,0,130,0
51216,18,1152,10,8,644,domain_u,SF,udp,1,2,154,0.16,0.03,0,0
51214,18,1152,10,8,644,ftp_data,S0,tcp,69,16,255,0.19,0.05,0,1
51217,18,1152,10,8,644,ecr_i,SF,icmp,1,1,30,0.03,0.13,0,0
51218,18,1152,10,8,644,ldap,REJ,tcp,285,14,255,0.05,0.07,0,1
51219,18,1152,10,8,644,http,SF,tcp,3,3,255,1,0,830,0
51221,20,1276,10,10,644,http,SF,tcp,1,1,14,1,0,3871,0
51220,20,1276,10,10,644,domain_u,SF,udp,1,2,127,0.72,0.02,37,0
51222,20,1276,10,10,644,finger,S0,tcp,240,1,255,0,0.07,0,1
51223,20,1276,10,10,644,private,SF,udp,22,2,255,0.01,0.65,0,1
51224,20,1276,10,10,644,http,SF,tcp,10,12,38,1,0,1028,0
51225,20,1276,10,10,644,finger,S0,tcp,244,10,255,0.04,0.08,0,1
51226,20,1276,10,10,644,domain_u,SF,udp,139,139,255,1,0.01,78,0
51227,20,1276,10,10,644,private,SF,udp,1,1,31,0.9,0.1,0,0
51231,18,1152,10,8,644,http,SF,tcp,12,12,255,1,0,9142,0
51229,18,1152,10,8,644,http,SF,tcp,4,4,65,1,0,5759,0
51228,18,1152,10,8,644,netstat,S0,tcp,272,1,255,0.01,0.08,0,1
51230,18,1152,10,8,644,hostnames,S0,tcp,148,19,255,0.03,0.08,0,1
51233,18,1152,10,8,644,smtp,SF,tcp,1,1,189,0.67,0.02,331,0
51232,18,1152,10,8,644,Z39_50,S0,tcp,267,9,255,0.04,0.05,0,1
51234,18,1152,10,8,644,ftp_data,SF,tcp,1,1,151,0.11,0.03,0,0
51235,18,1152,10,8,644,finger,SF,tcp,1,1,1,1,0,140,0
51237,20,1276,10,10,644,private,S0,tcp,211,2,255,0.02,0.07,0,1
51238,20,1276,10,10,644,http,SF,tcp,2,2,255,0.98,0.02,1977,0
51239,20,1276,10,10,644,http,SF,tcp,7,7,9,1,0,2061,0
51236,20,1276,10,10,644,http,SF,tcp,2,2,11,1,0,377,0
51240,20,1276,10,10,644,http,S0,tcp,256,6,255,0.02,0.08,0,1
51241,20,1276,10,10,644,nntp,RSTO,tcp,195,10,255,0.04,0.07,0,1
51242,20,1276,10,10,644,http,SF,tcp,19,20,19,1,0,14358,0
51243,20,1276,10,10,644,http,SF,tcp,6,8,255,1,0,16319,0
51246,20,1276,10,10,644,eco_i,SF,icmp,1,2,1,1,0,0,1
51245,20,1276,10,10,644,http,SF,tcp,1,1,5,1,0,416,0
51244,20,1276,10,10,644,vmnet,S0,tcp,241,2,255,0.01,0.05,0,1
51247,20,1276,10,10,644,private,S0,tcp,237,2,255,0.02,0.09,0,1
51248,20,1276,10,10,644,systat,S0,tcp,217,10,255,0.07,0.06,0,1
51249,20,1276,10,10,644,smtp,SF,tcp,1,3,189,0.63,0.03,331,0
51250,20,1276,10,10,644,netbios_ssn,S0,tcp,280,11,255,0.01,0.06,0,1
51251,20,1276,10,10,644,remote_job,RSTOS0,tcp,81,3,255,0.01,0.12,0,1
51253,18,1152,10,8,644,uucp,S0,tcp,108,8,255,0.03,0.05,0,1
51252,18,1152,10,8,644,http,SF,tcp,3,3,77,1,0,4815,0
51254,18,1152,10,8,644,http,SF,tcp,3,3,255,1,0,498,0
51255,18,1152,10,8,644,private,REJ,tcp,106,18,255,0.07,0.06,0,1
51257,18,1152,10,8,644,nnsp,S0,tcp,143,14,255,0.05,0.06,0,1
51258,18,1152,10,8,644,ldap,S0,tcp,150,20,255,0.08,0.06,0,1
51259,18,1152,10,8,644,http,REJ,tcp,6,6,8,1,0,0,0
51256,18,1152,10,8,644,private,S0,tcp,209,9,255,0.04,0.05,0,1
51260,20,1276,10,10,644,private,S0,tcp,278,4,255,0.01,0.08,0,1
51261,20,1276,10,10,644,whois,S0,tcp,227,17,255,0.07,0.07,0,1
51262,20,1276,10,10,644,private,S0,tcp,75,1,255,0.07,0.05,0,1
51263,20,1276,10,10,644,hostnames,S0,tcp,204,12,255,0.05,0.08,0,1
51264,20,1276,10,10,644,private,REJ,tcp,45,19,255,0.06,0.07,0,1
51265,20,1276,10,10,644,private,SF,udp,59,59,255,0.62,0.38,0,1
51266,20,1276,10,10,644,imap4,S0,tcp,298,20,255,0.07,0.08,0,1
51267,20,1276,10,10,644,private,S0,tcp,62,6,255,0.02,0.07,0,1
51268,18,1152,10,8,644,http,SF,tcp,3,3,213,1,0,4030,0
51269,18,1152,10,8,644,domain_u,SF,udp,234,234,255,0.99,0.01,133,0
51270,18,1152,10,8,644,sunrpc,S0,tcp,248,13,255,0.05,0.07,0,1
51273,18,1152,10,8,644,http,SF,tcp,4,22,77,1,0,4435,0
51274,18,1152,10,8,644,private,S0,tcp,291,12,255,0.06,0.07,0,1
51271,18,1152,10,8,644,other,SF,udp,1,1,255,0,0.86,105,0
51272,18,1152,10,8,644,supdup,S0,tcp,248,21,255,0.08,0.07,0,1
51275,18,1152,10,8,644,http,SF,tcp,8,8,255,1,0,398,0
51276,20,1276,10,10,644,eco_i,SF,icmp,1,1,1,1,0,0,1
51278,20,1276,10,10,644,http,SF,tcp,13,13,35,1,0,879,0
51277,20,1276,10,10,644,bgp,REJ,tcp,187,11,255,0.04,0.07,0,1
51279,20,1276,10,10,644,http,SF,tcp,4,36,255,0.97,0.01,2239,0
51280,20,1276,10,10,644,http,REJ,tcp,1,1,159,0.87,0.03,0,0
51281,20,1276,10,10,644,private,S0,tcp,14,6,255,0.03,0.1,0,1
51282,20,1276,10,10,644,domain_u,SF,udp,61,141,255,1,0.01,135,0
51283,20,1276,10,10,644,smtp,SF,tcp,1,1,64,0.8,0.08,407,0
51286,18,1152,10,8,644,private,S0,tcp,109,14,255,0.06,0.07,0,1
51284,18,1152,10,8,644,http,SF,tcp,14,15,101,1,0,342,0
51285,18,1152,10,8,644,smtp,SF,tcp,1,2,39,0.85,0.08,334,0
51289,18,1152,10,8,644,private,S0,tcp,258,7,255,0.03,0.08,0,1
51288,18,1152,10,8,644,http,SF,tcp,10,10,255,1,0,667,0
51290,18,1152,10,8,644,http,SF,tcp,2,2,19,1,0,6489,0
51287,18,1152,10,8,644,domain_u,SF,udp,22,22,55,0.44,0.04,133,0
51291,18,1152,10,8,644,http,SF,tcp,1,26,8,1,0,188,0
51293,20,1276,10,10,644,domain_u,SF,udp,1,4,255,0.93,0.01,42,0
51292,20,1276,10,10,644,netstat,S0,tcp,211,14,255,0.05,0.07,0,1
51294,20,1276,10,10,644,http,SF,tcp,4,8,6,1,0,49083,0
51295,20,1276,10,10,644,http,SF,tcp,1,5,2,1,0,1976,0
51296,20,1276,10,10,644,http,SF,tcp,6,6,255,1,0,887,0
51297,20,1276,10,10,644,ftp,RSTO,tcp,282,11,255,0.04,0.07,0,1
51298,20,1276,10,10,644,X11,SF,tcp,1,1,150,0.01,0.04,1281000,0
51299,20,1276,10,10,644,http,SF,tcp,1,1,29,1,0,9533,0
51301,18,1152,10,8,644,http,SF,tcp,8,8,255,1,0,2524,0
51303,18,1152,10,8,644,http,SF,tcp,25,25,74,1,0,1350,0
51302,18,1152,10,8,644,private,S0,tcp,129,7,255,0.05,0.07,0,1
51300,18,1152,10,8,644,http,REJ,tcp,1,1,12,1,0,0,0
51304,18,1152,10,8,644,eco_i,SF,icmp,1,16,1,1,0,0,1
51305,18,1152,10,8,644,http,SF,tcp,8,11,225,1,0,2593,0
51306,18,1152,10,8,644,domain_u,SF,udp,178,178,255,0.98,0.01,44,0
51307,18,1152,10,8,644,netstat,S0,tcp,214,19,255,0.07,0.05,0,1
51309,20,1276,10,10,644,telnet,S1,tcp,1,1,155,0.19,0.46,2832,0
51310,20,1276,10,10,644,private,SF,udp,2,2,142,0.83,0.01,0,1
51308,20,1276,10,10,644,http,SF,tcp,18,44,255,1,0,9257,0
51311,20,1276,10,10,644,http,SF,tcp,14,15,255,1,0,863,0
51312,20,1276,10,10,644,private,REJ,tcp,180,17,255,0.07,0.07,0,1
51313,20,1276,10,10,644,domain_u,SF,udp,220,219,109,0.7,0.02,126,0
51314,20,1276,10,10,644,domain_u,SF,udp,177,177,255,0.92,0.01,81,0
51315,20,1276,10,10,644,http,SF,tcp,5,10,255,1,0,313,0
51316,18,1152,10,8,644,http,SF,tcp,1,1,255,0.92,0.02,3625,0
51319,18,1152,10,8,644,eco_i,SF,icmp,1,30,1,1,0,0,1
51318,18,1152,10,8,644,http,SF,tcp,2,2,236,0.96,0.01,1630,0
51320,18,1152,10,8,644,private,S0,tcp,152,2,255,0.07,0.06,0,1
51317,18,1152,10,8,644,private,REJ,tcp,132,1,255,0,0.55,0,1
51321,18,1152,10,8,644,eco_i,SF,icmp,1,1,1,1,0,0,1
51322,18,1152,10,8,644,http,SF,tcp,79,81,208,1,0,860,0
51323,18,1152,10,8,644,sql_net,S0,tcp,273,7,255,0.03,0.08,0,1
51326,20,1276,10,10,644,http,REJ,tcp,1,1,1,1,0,0,0
51324,20,1276,10,10,644,private,S0,tcp,125,19,255,0.07,0.07,0,1
51327,20,1276,10,10,644,private,S0,tcp,244,12,255,0.05,0.09,0,1
51325,20,1276,10,10,644,ftp_data,SF,tcp,16,16,255,0.51,0.03,0,0
51328,20,1276,10,10,644,http,SF,tcp,23,23,255,1,0,882,0
51329,20,1276,10,10,644,time,S0,tcp,235,19,255,0.07,0.06,0,1
51330,20,1276,10,10,644,http,SF,tcp,5,5,135,1,0,8314,1
51331,20,1276,10,10,644,private,SF,udp,2,2,32,0.06,0.06,0,1
51332,18,1152,10,8,644,private,S0,tcp,134,10,255,0.04,0.07,0,1
51333,18,1152,10,8,644,http,SF,tcp,4,4,60,1,0,1002,0
51334,18,1152,10,8,644,supdup,REJ,tcp,263,3,255,0.01,0.08,0,1
51335,18,1152,10,8,644,smtp,SF,tcp,1,1,12,0.58,0.25,368,0
51336,18,1152,10,8,644,http,SF,tcp,3,4,203,1,0,497,0
51337,18,1152,10,8,644,private,S0,tcp,123,17,123,0.14,0.08,0,1
51338,18,1152,10,8,644,domain_u,SF,udp,12,20,255,0.95,0.01,42,0
51339,18,1152,10,8,644,private,REJ,tcp,135,5,60,0.08,0.1,0,1
51340,20,1276,10,10,644,kshell,REJ,tcp,146,18,255,0.07,0.07,0,1
51341,20,1276,10,10,644,http,SF,tcp,2,2,22,1,0,13278,0
51343,20,1276,10,10,644,eco_i,SF,icmp,1,36,1,1,0,0,1
51342,20,1276,10,10,644,private,S0,tcp,115,14,151,0.05,0.11,0,1
51344,20,1276,10,10,644,http,SF,tcp,7,7,255,1,0,976,0
51345,20,1276,10,10,644,http,SF,tcp,15,15,100,1,0,6860,0
51346,20,1276,10,10,644,smtp,SF,tcp,1,3,27,0.89,0.11,371,0
51347,20,1276,10,10,644,private,SF,udp,4,1,255,0.91,0.01,146,0
51349,18,1152,10,8,644,private,S0,tcp,108,5,255,0.01,0.06,0,1
51348,18,1152,10,8,644,http,SF,tcp,13,13,255,1,0,1817,0
51350,18,1152,10,8,644,private,REJ,tcp,103,9,255,0.01,0.08,0,1
51351,18,1152,10,8,644,http,SF,tcp,22,24,255,1,0,1187,0
51352,18,1152,10,8,644,private,S0,tcp,226,16,255,0.04,0.07,0,1
51353,18,1152,10,8,644,domain_u,SF,udp,103,104,255,1,0.01,76,0
51354,18,1152,10,8,644,http,SF,tcp,9,10,22,1,0,649,0
51355,18,1152,10,8,644,private,S0,tcp,115,17,255,0.14,0.06,0,1
51358,20,1276,10,10,644,ftp_data,SF,tcp,1,1,162,0.14,0.02,0,0
51357,20,1276,10,10,644,other,SF,udp,1,1,255,0,0.63,105,0
51356,20,1276,10,10,644,smtp,SF,tcp,1,1,166,0.56,0.04,330,0
51359,20,1276,10,10,644,http,SF,tcp,2,2,255,0.98,0.01,3222,0
51360,20,1276,10,10,644,domain,S0,tcp,107,17,255,0.02,0.07,0,1
51362,20,1276,10,10,644,http,REJ,tcp,1,1,6,1,0,0,0
51361,20,1276,10,10,644,http,SF,tcp,15,17,255,1,0,1707,0
51363,20,1276,10,10,644,ldap,S0,tcp,89,2,255,0.02,0.07,0,1
1740,356,91008,206,150,65808,ftp_data,SF,tcp,2,2,137,0.12,0.03,0,0
51365,18,1152,10,8,644,auth,SF,tcp,2,1,93,0.14,0.04,35,0
51364,18,1152,10,8,644,http,SF,tcp,1,1,147,1,0,12884,0
51366,18,1152,10,8,644,other,SF,udp,3,1,255,0,0.55,0,0
51367,18,1152,10,8,644,http,SF,tcp,22,23,255,1,0,5399,0
51369,18,1152,10,8,644,http_443,S0,tcp,8,7,255,0.07,0.08,0,1
51368,18,1152,10,8,644,http,SF,tcp,8,8,8,1,0,18376,0
51370,18,1152,10,8,644,http,SF,tcp,13,14,26,1,0,926,0
51371,18,1152,10,8,644,other,SF,tcp,4,1,218,0,0.07,0,0
51375,20,1276,10,10,644,smtp,SF,tcp,1,2,35,0.37,0.06,370,0
51372,20,1276,10,10,644,http,SF,tcp,7,8,255,0.97,0.01,1831,0
51373,20,1276,10,10,644,domain_u,SF,udp,1,5,134,0.83,0.02,34,0
51374,20,1276,10,10,644,http,SF,tcp,2,2,32,1,0,8314,1
51376,20,1276,10,10,644,http,SF,tcp,1,1,130,1,0,460,0
51377,20,1276,10,10,644,efs,S0,tcp,114,4,255,0.02,0.07,0,1
51378,20,1276,10,10,644,eco_i,SF,icmp,1,49,2,1,0,0,1
51379,20,1276,10,10,644,http,SF,tcp,13,13,255,1,0,1688,0
51381,18,1152,10,8,644,http,SF,tcp,3,3,72,1,0,12343,0
51380,18,1152,10,8,644,private,S0,tcp,149,18,224,0.08,0.08,0,1
51382,18,1152,10,8,644,private,REJ,tcp,87,8,255,0.03,0.07,0,1
51383,18,1152,10,8,644,http,SF,tcp,6,6,255,1,0,7143,0
51384,18,1152,10,8,644,private,S0,tcp,206,9,255,0.05,0.07,0,1
51385,18,1152,10,8,644,http,SF,tcp,10,14,72,1,0,1154,0
51386,18,1152,10,8,644,http,SF,tcp,19,19,29,1,0,1404,0
51387,18,1152,10,8,644,private,RSTR,tcp,2,2,255,0.01,0.29,0,1
51390,20,1276,10,10,644,http,SF,tcp,16,17,255,1,0,2828,0
51391,20,1276,10,10,644,smtp,SF,tcp,1,1,151,0.74,0.02,332,0
51389,20,1276,10,10,644,domain_u,SF,udp,71,151,255,0.94,0.02,132,0
51388,20,1276,10,10,644,http,SF,tcp,8,14,169,1,0,3200,0
51392,20,1276,10,10,644,ftp_data,SF,tcp,1,2,17,1,0,0,1
51393,20,1276,10,10,644,private,S0,tcp,276,17,255,0.07,0.07,0,1
51394,20,1276,10,10,644,vmnet,REJ,tcp,179,18,255,0.07,0.07,0,1
51395,20,1276,10,10,644,domain_u,SF,udp,13,19,255,1,0,46,0
51397,18,1152,10,8,644,domain_u,SF,udp,121,121,255,0.99,0.01,44,0
51396,18,1152,10,8,644,smtp,SF,tcp,1,3,197,0.7,0.02,333,0
51398,18,1152,10,8,644,http,SF,tcp,14,48,14,1,0,3534,0
51399,18,1152,10,8,644,other,SF,udp,489,489,255,1,0,4,0
51400,18,1152,10,8,644,http,SF,tcp,3,3,3,1,0,4142,0
51401,18,1152,10,8,644,http,SF,tcp,8,16,255,1,0,753,0
51402,18,1152,10,8,644,ecr_i,SF,icmp,511,511,255,0.87,0.01,0,1
51403,18,1152,10,8,644,private,S0,tcp,228,6,255,0.07,0.07,0,1
51404,20,1276,10,10,644,eco_i,SF,icmp,1,25,2,1,0,0,1
51406,20,1276,10,10,644,ldap,S0,tcp,48,8,255,0.03,0.09,0,1
51405,20,1276,10,10,644,http,SF,tcp,7,8,255,1,0,8314,1
51407,20,1276,10,10,644,http,SF,tcp,23,23,255,1,0,575,0
51408,20,1276,10,10,644,ftp_data,SF,tcp,2,2,2,1,0,0,1
51409,20,1276,10,10,644,ftp_data,SF,tcp,2,2,4,1,0,0,1
51410,20,1276,10,10,644,http,SF,tcp,15,16,120,1,0,1955,0
51411,20,1276,10,10,644,http,SF,tcp,11,11,101,1,0,747,0
51412,18,1152,10,8,644,other,SF,udp,310,310,255,1,0,4,0
51414,18,1152,10,8,644,ecr_i,SF,icmp,510,510,255,0.86,0.09,0,1
51415,18,1152,10,8,644,shell,S0,tcp,120,1,255,0,0.06,0,1
51413,18,1152,10,8,644,http,SF,tcp,24,26,255,0.99,0.01,277,0
51416,18,1152,10,8,644,auth,REJ,tcp,228,6,255,0.02,0.07,0,1
51417,18,1152,10,8,644,smtp,SF,tcp,1,3,255,0.57,0.02,329,0
51418,18,1152,10,8,644,klogin,S0,tcp,138,3,255,0.01,0.06,0,1
51419,18,1152,10,8,644,http,REJ,tcp,220,9,255,0.04,0.09,0,1
51420,20,1276,10,10,644,http,REJ,tcp,1,2,166,0.7,0.02,0,0
51421,20,1276,10,10,644,login,S0,tcp,72,9,255,0.04,0.06,0,1
51423,20,1276,10,10,644,private,S0,tcp,145,11,255,0.05,0.08,0,1
51422,20,1276,10,10,644,private,S0,tcp,236,11,255,0.07,0.07,0,1
51425,20,1276,10,10,644,eco_i,SF,icmp,1,42,2,1,0,0,1
51424,20,1276,10,10,644,telnet,RSTO,tcp,2,2,47,1,0,179,1
51426,20,1276,10,10,644,private,S0,tcp,223,12,255,0.05,0.09,0,1
51427,20,1276,10,10,644,ctf,S0,tcp,286,4,255,0.02,0.08,0,1
51429,18,1152,10,8,644,http,SF,tcp,26,31,255,1,0,1053,0
51430,18,1152,10,8,644,telnet,S0,tcp,15,14,14,1,0,0,1
51428,18,1152,10,8,644,ecr_i,SF,icmp,179,179,255,1,0,0,1
51431,18,1152,10,8,644,ssh,S0,tcp,101,8,255,0.03,0.06,0,1
51432,18,1152,10,8,644,http,SF,tcp,18,55,72,1,0,1745,0
51433,18,1152,10,8,644,private,SF,udp,2,2,226,0.92,0.01,146,0
51434,18,1152,10,8,644,other,SF,udp,3,2,72,0.03,0.67,105,0
51435,18,1152,10,8,644,private,RSTR,tcp,2,2,255,0.01,0.82,0,1
51437,20,1276,10,10,644,daytime,S0,tcp,292,9,255,0.04,0.08,0,1
51438,20,1276,10,10,644,ftp_data,SF,tcp,2,2,255,0.25,0.02,0,0
51436,20,1276,10,10,644,ftp_data,SF,tcp,5,5,67,0.16,0.04,0,0
51439,20,1276,10,10,644,http,SF,tcp,17,21,255,1,0,1183,0
51440,20,1276,10,10,644,http,S0,tcp,36,14,255,0.25,0.02,0,1
51441,20,1276,10,10,644,private,S0,tcp,81,25,255,0.1,0.05,0,1
51442,20,1276,10,10,644,other,SF,udp,1,1,255,0,0.65,105,0
51443,20,1276,10,10,644,http,SF,tcp,4,9,255,1,0,1108,0
51446,18,1152,10,8,644,http,SF,tcp,10,14,108,1,0,1861,0
51445,18,1152,10,8,644,finger,SF,tcp,1,1,60,0.02,1,0,1
51444,18,1152,10,8,644,smtp,SF,tcp,1,2,32,0.28,0.09,391,0
51447,18,1152,10,8,644,ftp_data,SF,tcp,1,1,100,0.01,0.03,0,0
51448,18,1152,10,8,644,http,RSTO,tcp,1,1,142,1,0,0,0
51449,18,1152,10,8,644,domain_u,SF,udp,28,63,255,0.84,0.01,76,0
51450,18,1152,10,8,644,domain_u,SF,udp,171,171,255,0.92,0.01,80,0
51451,18,1152,10,8,644,http,SF,tcp,15,15,42,1,0,1551,0
51454,20,1276,10,10,644,other,REJ,tcp,511,1,255,0,1,0,1
51452,20,1276,10,10,644,http,SF,tcp,7,33,148,1,0,245,0
51453,20,1276,10,10,644,finger,S0,tcp,26,13,186,0.28,0.02,0,1
51455,20,1276,10,10,644,imap4,S0,tcp,121,22,255,0.09,0.05,0,1
51456,20,1276,10,10,644,domain_u,SF,udp,109,109,255,0.87,0.01,71,0
51457,20,1276,10,10,644,whois,S0,tcp,298,19,255,0.07,0.05,0,1
51458,20,1276,10,10,644,domain_u,SF,udp,1,5,7,1,0,96,0
51459,20,1276,10,10,644,private,S0,tcp,278,1,255,0.07,0.06,0,1
51461,18,1152,10,8,644,http,SF,tcp,10,15,255,1,0,2469,0
51462,18,1152,10,8,644,private,S0,tcp,107,6,255,0.02,0.06,0,1
51460,18,1152,10,8,644,http,SF,tcp,2,7,22,1,0,361,0
51463,18,1152,10,8,644,nnsp,REJ,tcp,110,19,255,0.07,0.07,0,1
51464,18,1152,10,8,644,bgp,S0,tcp,271,6,255,0.02,0.05,0,1
51465,18,1152,10,8,644,urp_i,SF,icmp,1,1,255,0.09,0.01,0,0
51467,18,1152,10,8,644,private,S0,tcp,201,19,255,0.01,0.07,0,1
